tic,datadate,gvkeyx,conm,spmi,prccd,prccddiv
I0124,2000-07-12,156765,Russell 2000,,1342.44352000,2101.11942000
I0124,2000-07-13,156765,Russell 2000,,1348.67081000,2110.96372000
I0124,2000-07-14,156765,Russell 2000,,1348.50148000,2110.72906000
I0124,2000-07-17,156765,Russell 2000,,1354.80131000,2120.59351000
I0124,2000-07-18,156765,Russell 2000,,1332.79042000,2086.22279000
I0124,2000-07-19,156765,Russell 2000,,1311.78437000,2053.35720000
I0124,2000-07-20,156765,Russell 2000,,1329.05921000,2080.42413000
I0124,2000-07-21,156765,Russell 2000,,1298.98709000,2033.36192000
I0124,2000-07-24,156765,Russell 2000,,1278.08409000,2000.72747000
I0124,2000-07-25,156765,Russell 2000,,1278.13670000,2000.84194000
I0124,2000-07-26,156765,Russell 2000,,1276.92731000,1999.05011000
I0124,2000-07-27,156765,Russell 2000,,1246.69382000,1951.87658000
I0124,2000-07-28,156765,Russell 2000,,1218.19375000,1907.40237000
I0124,2000-07-31,156765,Russell 2000,,1244.01628000,1947.86667000
I0124,2000-08-01,156765,Russell 2000,,1236.96921000,1936.94772000
I0124,2000-08-02,156765,Russell 2000,,1243.04536000,1946.71410000
I0124,2000-08-03,156765,Russell 2000,,1241.26299000,1943.99570000
I0124,2000-08-04,156765,Russell 2000,,1251.58830000,1960.18358000
I0124,2000-08-07,156765,Russell 2000,,1267.22901000,1984.69961000
I0124,2000-08-08,156765,Russell 2000,,1264.03133000,1980.02257000
I0124,2000-08-09,156765,Russell 2000,,1261.36484000,1976.04152000
I0124,2000-08-10,156765,Russell 2000,,1246.72456000,1953.41700000
I0124,2000-08-11,156765,Russell 2000,,1268.04261000,1987.08197000
I0124,2000-08-14,156765,Russell 2000,,1278.56964000,2003.60999000
I0124,2000-08-15,156765,Russell 2000,,1267.29052000,1986.00474000
I0124,2000-08-16,156765,Russell 2000,,1274.28532000,1997.19715000
I0124,2000-08-17,156765,Russell 2000,,1283.52760000,2011.74991000
I0124,2000-08-18,156765,Russell 2000,,1281.16704000,2008.08099000
I0124,2000-08-21,156765,Russell 2000,,1283.59396000,2011.89078000
I0124,2000-08-22,156765,Russell 2000,,1285.91679000,2015.76942000
I0124,2000-08-23,156765,Russell 2000,,1287.07729000,2017.84451000
I0124,2000-08-24,156765,Russell 2000,,1300.46395000,2038.85155000
I0124,2000-08-25,156765,Russell 2000,,1305.08436000,2046.17584000
I0124,2000-08-28,156765,Russell 2000,,1308.40916000,2051.39852000
I0124,2000-08-29,156765,Russell 2000,,1316.25797000,2063.83228000
I0124,2000-08-30,156765,Russell 2000,,1322.94003000,2074.71344000
I0124,2000-08-31,156765,Russell 2000,,1336.79600000,2096.49036000
I0124,2000-09-01,156765,Russell 2000,,1346.82443000,2112.23730000
I0124,2000-09-05,156765,Russell 2000,,1339.48557000,2100.75467000
I0124,2000-09-06,156765,Russell 2000,,1332.91152000,2090.66098000
I0124,2000-09-07,156765,Russell 2000,,1348.99591000,2115.95473000
I0124,2000-09-08,156765,Russell 2000,,1329.59497000,2085.52739000
I0124,2000-09-11,156765,Russell 2000,,1326.41345000,2080.56562000
I0124,2000-09-12,156765,Russell 2000,,1323.27074000,2075.72541000
I0124,2000-09-13,156765,Russell 2000,,1327.10945000,2082.26255000
I0124,2000-09-14,156765,Russell 2000,,1340.30963000,2103.06400000
I0124,2000-09-15,156765,Russell 2000,,1319.37063000,2070.22593000
I0124,2000-09-18,156765,Russell 2000,,1284.03952000,2014.82074000
I0124,2000-09-19,156765,Russell 2000,,1300.46986000,2040.63940000
I0124,2000-09-20,156765,Russell 2000,,1295.85438000,2033.56714000
I0124,2000-09-21,156765,Russell 2000,,1278.21858000,2005.93635000
I0124,2000-09-22,156765,Russell 2000,,1289.44296000,2023.55422000
I0124,2000-09-25,156765,Russell 2000,,1281.10767000,2010.47976000
I0124,2000-09-26,156765,Russell 2000,,1267.41903000,1989.00500000
I0124,2000-09-27,156765,Russell 2000,,1262.90570000,1982.77205000
I0124,2000-09-28,156765,Russell 2000,,1301.94138000,2044.16204000
I0124,2000-09-29,156765,Russell 2000,,1295.99587000,2034.87371000
I0124,2000-10-02,156765,Russell 2000,,1271.79539000,1996.95488000
I0124,2000-10-03,156765,Russell 2000,,1254.30953000,1969.53940000
I0124,2000-10-04,156765,Russell 2000,,1261.46533000,1980.95930000
I0124,2000-10-05,156765,Russell 2000,,1249.38745000,1962.17723000
I0124,2000-10-06,156765,Russell 2000,,1220.40125000,1916.65484000
I0124,2000-10-09,156765,Russell 2000,,1216.72899000,1910.88750000
I0124,2000-10-10,156765,Russell 2000,,1197.03309000,1879.97946000
I0124,2000-10-11,156765,Russell 2000,,1179.94903000,1853.41979000
I0124,2000-10-12,156765,Russell 2000,,1150.70609000,1807.62249000
I0124,2000-10-13,156765,Russell 2000,,1194.04790000,1875.77749000
I0124,2000-10-16,156765,Russell 2000,,1197.37811000,1881.01302000
I0124,2000-10-17,156765,Russell 2000,,1170.40491000,1838.72296000
I0124,2000-10-18,156765,Russell 2000,,1158.73522000,1820.46851000
I0124,2000-10-19,156765,Russell 2000,,1196.29200000,1879.51110000
I0124,2000-10-20,156765,Russell 2000,,1211.51302000,1903.45840000
I0124,2000-10-23,156765,Russell 2000,,1217.81228000,1913.38879000
I0124,2000-10-24,156765,Russell 2000,,1212.55556000,1905.15189000
I0124,2000-10-25,156765,Russell 2000,,1181.16872000,1855.90253000
I0124,2000-10-26,156765,Russell 2000,,1192.40427000,1873.59496000
I0124,2000-10-27,156765,Russell 2000,,1192.65118000,1874.17673000
I0124,2000-10-30,156765,Russell 2000,,1199.82132000,1885.57225000
I0124,2000-10-31,156765,Russell 2000,,1236.99428000,1944.03674000
I0124,2000-11-01,156765,Russell 2000,,1230.75303000,1934.46817000
I0124,2000-11-02,156765,Russell 2000,,1260.11077000,1980.71357000
I0124,2000-11-03,156765,Russell 2000,,1262.01294000,1983.74231000
I0124,2000-11-06,156765,Russell 2000,,1252.59377000,1968.98348000
I0124,2000-11-07,156765,Russell 2000,,1257.69856000,1977.06017000
I0124,2000-11-08,156765,Russell 2000,,1244.38793000,1956.48986000
I0124,2000-11-09,156765,Russell 2000,,1231.14873000,1935.75987000
I0124,2000-11-10,156765,Russell 2000,,1195.33592000,1879.51379000
I0124,2000-11-13,156765,Russell 2000,,1184.39837000,1862.60324000
I0124,2000-11-14,156765,Russell 2000,,1210.20886000,1903.30833000
I0124,2000-11-15,156765,Russell 2000,,1222.32761000,1922.60401000
I0124,2000-11-16,156765,Russell 2000,,1197.06935000,1883.01341000
I0124,2000-11-17,156765,Russell 2000,,1199.70609000,1887.19132000
I0124,2000-11-20,156765,Russell 2000,,1168.76406000,1838.58100000
I0124,2000-11-21,156765,Russell 2000,,1160.17741000,1825.18158000
I0124,2000-11-22,156765,Russell 2000,,1138.11244000,1790.50865000
I0124,2000-11-24,156765,Russell 2000,,1172.77754000,1845.05651000
I0124,2000-11-27,156765,Russell 2000,,1172.39242000,1844.51963000
I0124,2000-11-28,156765,Russell 2000,,1140.91151000,1795.14532000
I0124,2000-11-29,156765,Russell 2000,,1129.90622000,1778.24970000
I0124,2000-11-30,156765,Russell 2000,,1108.43922000,1744.47891000
I0124,2000-12-01,156765,Russell 2000,,1135.42952000,1786.97378000
I0124,2000-12-04,156765,Russell 2000,,1119.46465000,1761.85356000
I0124,2000-12-05,156765,Russell 2000,,1171.07958000,1843.11000000
I0124,2000-12-06,156765,Russell 2000,,1152.20919000,1813.66812000
I0124,2000-12-07,156765,Russell 2000,,1146.09440000,1804.08253000
I0124,2000-12-08,156765,Russell 2000,,1190.71901000,1874.38000000
I0124,2000-12-11,156765,Russell 2000,,1211.01117000,1906.35406000
I0124,2000-12-12,156765,Russell 2000,,1187.50262000,1869.50724000
I0124,2000-12-13,156765,Russell 2000,,1167.95919000,1839.21157000
I0124,2000-12-14,156765,Russell 2000,,1147.86513000,1807.66574000
I0124,2000-12-15,156765,Russell 2000,,1138.49333000,1792.90716000
I0124,2000-12-18,156765,Russell 2000,,1151.35649000,1813.25204000
I0124,2000-12-19,156765,Russell 2000,,1140.33387000,1795.93435000
I0124,2000-12-20,156765,Russell 2000,,1103.05612000,1737.47765000
I0124,2000-12-21,156765,Russell 2000,,1111.11806000,1750.20002000
I0124,2000-12-22,156765,Russell 2000,,1150.78504000,1812.68995000
I0124,2000-12-26,156765,Russell 2000,,1159.81562000,1826.93621000
I0124,2000-12-27,156765,Russell 2000,,1191.30727000,1877.48369000
I0124,2000-12-28,156765,Russell 2000,,1227.87616000,1935.27850000
I0124,2000-12-29,156765,Russell 2000,,1201.82357000,1894.29892000
I0124,2001-01-02,156765,Russell 2000,,1149.51217000,1811.88224000
I0124,2001-01-03,156765,Russell 2000,,1203.92970000,1897.68801000
I0124,2001-01-04,156765,Russell 2000,,1186.04698000,1869.60770000
I0124,2001-01-05,156765,Russell 2000,,1151.13468000,1814.57422000
I0124,2001-01-08,156765,Russell 2000,,1147.38951000,1808.78192000
I0124,2001-01-09,156765,Russell 2000,,1153.11303000,1817.87855000
I0124,2001-01-10,156765,Russell 2000,,1181.69266000,1863.20117000
I0124,2001-01-11,156765,Russell 2000,,1202.57147000,1896.18716000
I0124,2001-01-12,156765,Russell 2000,,1207.31093000,1903.67542000
I0124,2001-01-16,156765,Russell 2000,,1226.04966000,1933.22452000
I0124,2001-01-17,156765,Russell 2000,,1226.45426000,1933.95397000
I0124,2001-01-18,156765,Russell 2000,,1229.33481000,1938.50234000
I0124,2001-01-19,156765,Russell 2000,,1213.12283000,1912.95334000
I0124,2001-01-22,156765,Russell 2000,,1218.30157000,1921.20344000
I0124,2001-01-23,156765,Russell 2000,,1247.83202000,1967.79792000
I0124,2001-01-24,156765,Russell 2000,,1248.35501000,1968.68746000
I0124,2001-01-25,156765,Russell 2000,,1240.24111000,1955.92200000
I0124,2001-01-26,156765,Russell 2000,,1239.41933000,1954.64940000
I0124,2001-01-29,156765,Russell 2000,,1262.37347000,1991.02794000
I0124,2001-01-30,156765,Russell 2000,,1271.69097000,2005.82226000
I0124,2001-01-31,156765,Russell 2000,,1263.45281000,1992.92255000
I0124,2001-02-01,156765,Russell 2000,,1265.03183000,1995.65916000
I0124,2001-02-02,156765,Russell 2000,,1245.25806000,1964.50709000
I0124,2001-02-05,156765,Russell 2000,,1244.54445000,1963.41920000
I0124,2001-02-06,156765,Russell 2000,,1257.03523000,1983.23773000
I0124,2001-02-07,156765,Russell 2000,,1260.33268000,1988.79709000
I0124,2001-02-08,156765,Russell 2000,,1249.90631000,1972.45455000
I0124,2001-02-09,156765,Russell 2000,,1235.36599000,1949.53027000
I0124,2001-02-12,156765,Russell 2000,,1255.99026000,1982.18471000
I0124,2001-02-13,156765,Russell 2000,,1249.05837000,1971.60459000
I0124,2001-02-14,156765,Russell 2000,,1251.37013000,1975.50342000
I0124,2001-02-15,156765,Russell 2000,,1264.67321000,1996.54888000
I0124,2001-02-16,156765,Russell 2000,,1240.88817000,1959.03063000
I0124,2001-02-20,156765,Russell 2000,,1220.71413000,1927.23280000
I0124,2001-02-21,156765,Russell 2000,,1201.72516000,1897.40582000
I0124,2001-02-22,156765,Russell 2000,,1186.16850000,1872.96022000
I0124,2001-02-23,156765,Russell 2000,,1186.65709000,1873.81956000
I0124,2001-02-26,156765,Russell 2000,,1213.62242000,1916.55218000
I0124,2001-02-27,156765,Russell 2000,,1189.87253000,1879.28085000
I0124,2001-02-28,156765,Russell 2000,,1178.98116000,1862.15825000
I0124,2001-03-01,156765,Russell 2000,,1176.31381000,1858.00567000
I0124,2001-03-02,156765,Russell 2000,,1185.15750000,1871.98652000
I0124,2001-03-05,156765,Russell 2000,,1182.47229000,1867.74516000
I0124,2001-03-06,156765,Russell 2000,,1195.71728000,1888.70637000
I0124,2001-03-07,156765,Russell 2000,,1204.95577000,1903.53042000
I0124,2001-03-08,156765,Russell 2000,,1196.64212000,1890.53319000
I0124,2001-03-09,156765,Russell 2000,,1177.16363000,1859.79055000
I0124,2001-03-12,156765,Russell 2000,,1139.24262000,1799.91526000
I0124,2001-03-13,156765,Russell 2000,,1148.82603000,1815.35712000
I0124,2001-03-14,156765,Russell 2000,,1127.56832000,1782.02334000
I0124,2001-03-15,156765,Russell 2000,,1123.75463000,1776.03679000
I0124,2001-03-16,156765,Russell 2000,,1097.98975000,1735.32514000
I0124,2001-03-19,156765,Russell 2000,,1121.53906000,1772.62455000
I0124,2001-03-20,156765,Russell 2000,,1104.65994000,1746.01624000
I0124,2001-03-21,156765,Russell 2000,,1082.96115000,1711.86246000
I0124,2001-03-22,156765,Russell 2000,,1075.63098000,1700.32844000
I0124,2001-03-23,156765,Russell 2000,,1101.66043000,1741.49493000
I0124,2001-03-26,156765,Russell 2000,,1111.87173000,1757.64344000
I0124,2001-03-27,156765,Russell 2000,,1125.54022000,1779.25988000
I0124,2001-03-28,156765,Russell 2000,,1098.98398000,1738.11581000
I0124,2001-03-29,156765,Russell 2000,,1097.32729000,1735.68432000
I0124,2001-03-30,156765,Russell 2000,,1119.69754000,1771.06897000
I0124,2001-04-02,156765,Russell 2000,,1092.88798000,1728.68843000
I0124,2001-04-03,156765,Russell 2000,,1061.14844000,1678.58603000
I0124,2001-04-04,156765,Russell 2000,,1058.08115000,1673.81720000
I0124,2001-04-05,156765,Russell 2000,,1105.27225000,1748.50015000
I0124,2001-04-06,156765,Russell 2000,,1080.30584000,1709.17020000
I0124,2001-04-09,156765,Russell 2000,,1097.66869000,1736.66601000
I0124,2001-04-10,156765,Russell 2000,,1122.96266000,1777.04337000
I0124,2001-04-11,156765,Russell 2000,,1116.52701000,1766.96507000
I0124,2001-04-12,156765,Russell 2000,,1130.86344000,1789.65587000
I0124,2001-04-16,156765,Russell 2000,,1120.68229000,1773.54772000
I0124,2001-04-17,156765,Russell 2000,,1132.29605000,1791.93581000
I0124,2001-04-18,156765,Russell 2000,,1159.46154000,1834.94509000
I0124,2001-04-19,156765,Russell 2000,,1174.09389000,1858.20475000
I0124,2001-04-20,156765,Russell 2000,,1159.92415000,1835.84974000
I0124,2001-04-23,156765,Russell 2000,,1145.95213000,1813.73843000
I0124,2001-04-24,156765,Russell 2000,,1149.08312000,1818.76106000
I0124,2001-04-25,156765,Russell 2000,,1174.91429000,1859.70761000
I0124,2001-04-26,156765,Russell 2000,,1186.89022000,1878.86948000
I0124,2001-04-27,156765,Russell 2000,,1202.82362000,1904.24255000
I0124,2001-04-30,156765,Russell 2000,,1206.16606000,1909.61911000
I0124,2001-05-01,156765,Russell 2000,,1218.99925000,1930.03122000
I0124,2001-05-02,156765,Russell 2000,,1221.93970000,1934.95515000
I0124,2001-05-03,156765,Russell 2000,,1207.04168000,1911.51917000
I0124,2001-05-04,156765,Russell 2000,,1225.00145000,1940.01455000
I0124,2001-05-07,156765,Russell 2000,,1216.96255000,1927.32449000
I0124,2001-05-08,156765,Russell 2000,,1222.23957000,1935.90921000
I0124,2001-05-09,156765,Russell 2000,,1218.23366000,1929.77722000
I0124,2001-05-10,156765,Russell 2000,,1219.31513000,1931.53270000
I0124,2001-05-11,156765,Russell 2000,,1211.29129000,1919.15815000
I0124,2001-05-14,156765,Russell 2000,,1209.51404000,1916.34562000
I0124,2001-05-15,156765,Russell 2000,,1216.93905000,1928.21555000
I0124,2001-05-16,156765,Russell 2000,,1235.77684000,1958.38360000
I0124,2001-05-17,156765,Russell 2000,,1254.52846000,1988.15684000
I0124,2001-05-18,156765,Russell 2000,,1258.31654000,1994.18256000
I0124,2001-05-21,156765,Russell 2000,,1282.25854000,2032.12817000
I0124,2001-05-22,156765,Russell 2000,,1285.58264000,2037.41275000
I0124,2001-05-23,156765,Russell 2000,,1261.03262000,1998.68866000
I0124,2001-05-24,156765,Russell 2000,,1268.57346000,2010.69149000
I0124,2001-05-25,156765,Russell 2000,,1264.16235000,2003.76192000
I0124,2001-05-29,156765,Russell 2000,,1248.62963000,1979.28188000
I0124,2001-05-30,156765,Russell 2000,,1227.72047000,1946.50885000
I0124,2001-05-31,156765,Russell 2000,,1234.03812000,1956.55690000
I0124,2001-06-01,156765,Russell 2000,,1247.00374000,1977.12711000
I0124,2001-06-04,156765,Russell 2000,,1260.94028000,1999.24356000
I0124,2001-06-05,156765,Russell 2000,,1283.71104000,2035.35012000
I0124,2001-06-06,156765,Russell 2000,,1274.04373000,2020.22297000
I0124,2001-06-07,156765,Russell 2000,,1279.45984000,2028.89302000
I0124,2001-06-08,156765,Russell 2000,,1271.70545000,2016.61083000
I0124,2001-06-11,156765,Russell 2000,,1260.00538000,1998.09778000
I0124,2001-06-12,156765,Russell 2000,,1260.01001000,1998.24961000
I0124,2001-06-13,156765,Russell 2000,,1255.51543000,1991.59595000
I0124,2001-06-14,156765,Russell 2000,,1231.30671000,1953.30751000
I0124,2001-06-15,156765,Russell 2000,,1230.67043000,1952.31456000
I0124,2001-06-18,156765,Russell 2000,,1219.24858000,1934.24026000
I0124,2001-06-19,156765,Russell 2000,,1214.78254000,1927.17078000
I0124,2001-06-20,156765,Russell 2000,,1232.51355000,1955.45056000
I0124,2001-06-21,156765,Russell 2000,,1237.34334000,1963.22444000
I0124,2001-06-22,156765,Russell 2000,,1214.58985000,1927.14021000
I0124,2001-06-25,156765,Russell 2000,,1203.51374000,1909.57809000
I0124,2001-06-26,156765,Russell 2000,,1219.95883000,1935.68193000
I0124,2001-06-27,156765,Russell 2000,,1231.78451000,1955.25800000
I0124,2001-06-28,156765,Russell 2000,,1250.22792000,1984.71943000
I0124,2001-06-29,156765,Russell 2000,,1275.04353000,2024.11576000
I0124,2001-07-02,156765,Russell 2000,,1238.09302000,1965.68977000
I0124,2001-07-03,156765,Russell 2000,,1232.64218000,1957.16175000
I0124,2001-07-05,156765,Russell 2000,,1222.44990000,1941.01701000
I0124,2001-07-06,156765,Russell 2000,,1198.96107000,1903.83942000
I0124,2001-07-09,156765,Russell 2000,,1205.70983000,1914.59085000
I0124,2001-07-10,156765,Russell 2000,,1186.25902000,1883.73355000
I0124,2001-07-11,156765,Russell 2000,,1180.52068000,1874.92892000
I0124,2001-07-12,156765,Russell 2000,,1213.28324000,1927.03301000
I0124,2001-07-13,156765,Russell 2000,,1217.42288000,1933.63414000
I0124,2001-07-16,156765,Russell 2000,,1202.32936000,1909.72319000
I0124,2001-07-17,156765,Russell 2000,,1219.15460000,1936.44761000
I0124,2001-07-18,156765,Russell 2000,,1201.89203000,1909.04892000
I0124,2001-07-19,156765,Russell 2000,,1211.62535000,1924.52321000
I0124,2001-07-20,156765,Russell 2000,,1212.76801000,1926.37808000
I0124,2001-07-23,156765,Russell 2000,,1199.79217000,1905.77139000
I0124,2001-07-24,156765,Russell 2000,,1178.80713000,1872.51281000
I0124,2001-07-25,156765,Russell 2000,,1185.57771000,1883.38176000
I0124,2001-07-26,156765,Russell 2000,,1205.64167000,1915.29891000
I0124,2001-07-27,156765,Russell 2000,,1205.51207000,1915.30178000
I0124,2001-07-30,156765,Russell 2000,,1204.76199000,1914.20982000
I0124,2001-07-31,156765,Russell 2000,,1204.94527000,1914.55193000
I0124,2001-08-01,156765,Russell 2000,,1216.00706000,1932.23411000
I0124,2001-08-02,156765,Russell 2000,,1215.39292000,1931.37828000
I0124,2001-08-03,156765,Russell 2000,,1210.78945000,1924.18129000
I0124,2001-08-06,156765,Russell 2000,,1195.42742000,1899.77696000
I0124,2001-08-07,156765,Russell 2000,,1193.86802000,1897.35090000
I0124,2001-08-08,156765,Russell 2000,,1174.71853000,1867.26139000
I0124,2001-08-09,156765,Russell 2000,,1178.58789000,1873.45705000
I0124,2001-08-10,156765,Russell 2000,,1181.89347000,1878.74805000
I0124,2001-08-13,156765,Russell 2000,,1187.08238000,1887.18309000
I0124,2001-08-14,156765,Russell 2000,,1193.56159000,1897.56125000
I0124,2001-08-15,156765,Russell 2000,,1190.43441000,1892.82799000
I0124,2001-08-16,156765,Russell 2000,,1197.22739000,1903.71668000
I0124,2001-08-17,156765,Russell 2000,,1182.24489000,1879.93585000
I0124,2001-08-20,156765,Russell 2000,,1190.24300000,1892.65583000
I0124,2001-08-21,156765,Russell 2000,,1173.78866000,1866.51217000
I0124,2001-08-22,156765,Russell 2000,,1186.04739000,1886.25123000
I0124,2001-08-23,156765,Russell 2000,,1176.70949000,1871.43270000
I0124,2001-08-24,156765,Russell 2000,,1195.07060000,1900.65155000
I0124,2001-08-27,156765,Russell 2000,,1190.41192000,1893.24234000
I0124,2001-08-28,156765,Russell 2000,,1178.65990000,1874.57876000
I0124,2001-08-29,156765,Russell 2000,,1176.50823000,1871.54068000
I0124,2001-08-30,156765,Russell 2000,,1163.64450000,1851.15539000
I0124,2001-08-31,156765,Russell 2000,,1164.61874000,1852.71455000
I0124,2001-09-04,156765,Russell 2000,,1160.63188000,1846.37944000
I0124,2001-09-05,156765,Russell 2000,,1149.59936000,1828.96315000
I0124,2001-09-06,156765,Russell 2000,,1126.95389000,1793.08420000
I0124,2001-09-07,156765,Russell 2000,,1106.56294000,1760.66084000
I0124,2001-09-10,156765,Russell 2000,,1095.47205000,1743.08802000
I0124,2001-09-11,156765,Russell 2000,,1095.47205000,1743.21871000
I0124,2001-09-12,156765,Russell 2000,,1095.47205000,1743.21871000
I0124,2001-09-13,156765,Russell 2000,,1095.47205000,1743.68327000
I0124,2001-09-14,156765,Russell 2000,,1095.47205000,1743.68349000
